theta,phi_transmission,eq_high_frac,R0_ratio
0.7578947368421053,2.791666666666667,0.9999999997171318,3.7222222222222228
0.7578947368421053,2.8958333333333335,0.9999999996875879,3.861111111111111
0.7578947368421053,3.0,0.9999999997582514,4.0
0.8052631578947369,0.5,0.9999999992247461,0.6666666666666666
0.8052631578947369,0.6041666666666666,0.999999999370589,0.8055555555555555
0.8052631578947369,0.7083333333333334,0.9999999994452409,0.9444444444444445
0.8052631578947369,0.8125,0.9999999994983083,1.0833333333333333
0.8052631578947369,0.9166666666666667,0.999999999540846,1.2222222222222223
0.8052631578947369,1.0208333333333335,0.9999999995748226,1.3611111111111114
0.8052631578947369,1.125,0.9999999996023018,1.5
0.8052631578947369,1.2291666666666667,0.999999999624853,1.638888888888889
0.8052631578947369,1.3333333333333335,0.9999999996439648,1.777777777777778
0.8052631578947369,1.4375,0.9999999996598486,1.9166666666666667
0.8052631578947369,1.5416666666666667,0.9999999996740638,2.055555555555556
0.8052631578947369,1.6458333333333335,0.9999999996859379,2.1944444444444446
0.8052631578947369,1.75,0.9999999996984255,2.3333333333333335
0.8052631578947369,1.8541666666666667,0.9999999996994189,2.4722222222222223
0.8052631578947369,1.9583333333333335,0.9999999997193277,2.611111111111111
0.8052631578947369,2.0625,0.9999999997196368,2.75
0.8052631578947369,2.166666666666667,0.999999999735246,2.8888888888888893
0.8052631578947369,2.2708333333333335,0.9999999997401655,3.027777777777778
0.8052631578947369,2.375,0.9999999997529735,3.1666666666666665
0.8052631578947369,2.479166666666667,0.999999999761197,3.305555555555556
0.8052631578947369,2.5833333333333335,0.9999999997162012,3.4444444444444446
0.8052631578947369,2.6875,0.9999999997910205,3.5833333333333335
0.8052631578947369,2.791666666666667,0.9999999997200373,3.7222222222222228
0.8052631578947369,2.8958333333333335,0.999999999728509,3.861111111111111
0.8052631578947369,3.0,0.9999999996964738,4.0
0.8526315789473684,0.5,0.9999999993953649,0.6666666666666666
0.8526315789473684,0.6041666666666666,0.9999999994918126,0.8055555555555555
0.8526315789473684,0.7083333333333334,0.9999999995400288,0.9444444444444445
0.8526315789473684,0.8125,0.9999999995765582,1.0833333333333333
0.8526315789473684,0.9166666666666667,0.9999999996065762,1.2222222222222223
0.8526315789473684,1.0208333333333335,0.9999999996312003,1.3611111111111114
0.8526315789473684,1.125,0.9999999996513791,1.5
0.8526315789473684,1.2291666666666667,0.9999999996681419,1.638888888888889
0.8526315789473684,1.3333333333333335,0.999999999682718,1.777777777777778
0.8526315789473684,1.4375,0.999999999694896,1.9166666666666667
0.8526315789473684,1.5416666666666667,0.9999999997061202,2.055555555555556
0.8526315789473684,1.6458333333333335,0.9999999997153259,2.1944444444444446
0.8526315789473684,1.75,0.9999999997267067,2.3333333333333335
0.8526315789473684,1.8541666666666667,0.9999999997368538,2.4722222222222223
0.8526315789473684,1.9583333333333335,0.9999999997429342,2.611111111111111
0.8526315789473684,2.0625,0.9999999997452851,2.75
0.8526315789473684,2.166666666666667,0.9999999997557397,2.8888888888888893
0.8526315789473684,2.2708333333333335,0.9999999997514353,3.027777777777778
0.8526315789473684,2.375,0.9999999997440896,3.1666666666666665
0.8526315789473684,2.479166666666667,0.9999999997355125,3.305555555555556
0.8526315789473684,2.5833333333333335,0.9999999997641204,3.4444444444444446
0.8526315789473684,2.6875,0.9999999997753428,3.5833333333333335
0.8526315789473684,2.791666666666667,0.9999999997596811,3.7222222222222228
0.8526315789473684,2.8958333333333335,0.9999999997883237,3.861111111111111
0.8526315789473684,3.0,0.9999999997138653,4.0
0.9,0.5,0.9999999995050742,0.6666666666666666
0.9,0.6041666666666666,0.9999999995742156,0.8055555555555555
0.9,0.7083333333333334,0.9999999996078233,0.9444444444444445
0.9,0.8125,0.99999999963396,1.0833333333333333
0.9,0.9166666666666667,0.9999999996559783,1.2222222222222223
0.9,1.0208333333333335,0.999999999674371,1.3611111111111114
0.9,1.125,0.9999999996896908,1.5
0.9,1.2291666666666667,0.9999999997027186,1.638888888888889
0.9,1.3333333333333335,0.9999999997139388,1.777777777777778
0.9,1.4375,0.9999999997236024,1.9166666666666667
0.9,1.5416666666666667,0.9999999997320752,2.055555555555556
0.9,1.6458333333333335,0.9999999997400804,2.1944444444444446
0.9,1.75,0.9999999997525171,2.3333333333333335
0.9,1.8541666666666667,0.9999999997553964,2.4722222222222223
0.9,1.9583333333333335,0.9999999997659137,2.611111111111111
0.9,2.0625,0.9999999997666575,2.75
0.9,2.166666666666667,0.9999999997786255,2.8888888888888893
0.9,2.2708333333333335,0.9999999997467631,3.027777777777778
0.9,2.375,0.9999999997811706,3.1666666666666665
0.9,2.479166666666667,0.9999999997606963,3.305555555555556
0.9,2.5833333333333335,0.9999999997674839,3.4444444444444446
0.9,2.6875,0.9999999997939625,3.5833333333333335
0.9,2.791666666666667,0.9999999997888558,3.7222222222222228
0.9,2.8958333333333335,0.9999999997757424,3.861111111111111
0.9,3.0,0.9999999997946742,4.0
